chrom	start	end	score
chr3	28388034	28388391	1
chr3	28388360	28388588	1
chr3	28388550	28388790	1
chr3	28388741	28388985	1
chr3	28388778	28389780	1
chr3	28388795	28388855	1
chr3	28388855	28389284	1
chr3	28388940	28389003	3
chr3	28388955	28389019	1
chr3	28388974	28389006	1
chr3	28389001	28389468	1
chr3	28389013	28389565	1
chr3	28389019	28389464	1
chr3	28389126	28389294	2
chr3	28389289	28389555	3
chr3	28389297	28390106	1
chr3	28389332	28389476	4
chr3	28389341	28389476	3
chr3	28389351	28389575	2
chr3	28389392	28389554	1
chr3	28389394	28389620	1
chr3	28389433	28389620	1
chr3	28389463	28390061	1
chr3	28389468	28389565	2
chr3	28389480	28389942	2
chr3	28389491	28389727	2
chr3	28389509	28389560	4
chr3	28389526	28389713	5
chr3	28389536	28389778	1
chr3	28389536	28389855	1
chr3	28389541	28389565	1
chr3	28389546	28389575	2
chr3	28389546	28389627	2
chr3	28389546	28389730	1
chr3	28389546	28390078	3
chr3	28389554	28390107	1
chr3	28389554	28390254	1
chr3	28389557	28389626	2
chr3	28389557	28390099	3
chr3	28389565	28389627	1
chr3	28389565	28389770	2
chr3	28389565	28390028	1
chr3	28389565	28390029	2
chr3	28389567	28390026	1
chr3	28389575	28389828	5
chr3	28389575	28389942	2
chr3	28389575	28389958	1
chr3	28389577	28389811	1
chr3	28389581	28390052	2
chr3	28389584	28390121	1
chr3	28389586	28390064	1
chr3	28389587	28390028	1
chr3	28389591	28390105	1
chr3	28389598	28389797	4
chr3	28389598	28390064	1
chr3	28389613	28389976	2
chr3	28389617	28389916	1
chr3	28389618	28389797	1
chr3	28389620	28390192	1
chr3	28389627	28390084	1
chr3	28389680	28389867	1
chr3	28389680	28389869	1
chr3	28389680	28390105	1
chr3	28389682	28390121	1
chr3	28389685	28389943	1
chr3	28389704	28389962	1
chr3	28389704	28390122	1
chr3	28389708	28389944	1
chr3	28389708	28390034	2
chr3	28389711	28390082	1
chr3	28389713	28389869	3
chr3	28389716	28389932	1
chr3	28389718	28389763	1
chr3	28389718	28390065	4
chr3	28389719	28390034	1
chr3	28389726	28390120	1
chr3	28389755	28390090	1
chr3	28389757	28389962	1
chr3	28389760	28389810	2
chr3	28389760	28389811	2
chr3	28389761	28390109	1
chr3	28389778	28390065	2
chr3	28389797	28390142	3
chr3	28389808	28390052	4
chr3	28389808	28390059	2
chr3	28389811	28390114	2
chr3	28389811	28390145	1
chr3	28389813	28390104	1
chr3	28389833	28390119	3
chr3	28389848	28390021	5
chr3	28389855	28390226	1
chr3	28389863	28389894	3
chr3	28389863	28390180	3
chr3	28389864	28389930	2
chr3	28389864	28390029	2
chr3	28389864	28390109	2
chr3	28389869	28390022	1
chr3	28389869	28390028	2
chr3	28389869	28390109	1
chr3	28389873	28390094	3
chr3	28389874	28389916	5
chr3	28389874	28390064	1
chr3	28389874	28390206	4
chr3	28389891	28390122	4
chr3	28389891	28390354	1
chr3	28389893	28389942	2
chr3	28389894	28390120	7
chr3	28389900	28389942	2
chr3	28389900	28389960	1
chr3	28389901	28389942	4
chr3	28389901	28390076	1
chr3	28389901	28390144	4
chr3	28389901	28390228	1
chr3	28389902	28390011	2
chr3	28389906	28390054	1
chr3	28389906	28390091	1
chr3	28389907	28390243	1
chr3	28389909	28389942	2
chr3	28389911	28390182	1
chr3	28389911	28390190	1
chr3	28389911	28390199	2
chr3	28389911	28390212	1
chr3	28389914	28390243	6
chr3	28389916	28389947	1
chr3	28389916	28389980	8
chr3	28389916	28389994	1
chr3	28389916	28390121	5
chr3	28389916	28390306	3
chr3	28389926	28390065	1
chr3	28389926	28390105	3
chr3	28389927	28390354	2
chr3	28389928	28390109	2
chr3	28389928	28390555	3
chr3	28389940	28389976	2
chr3	28389942	28390026	4
chr3	28389942	28390057	1
chr3	28389942	28390064	3
chr3	28389942	28390078	3
chr3	28389942	28390098	3
chr3	28389942	28390109	4
chr3	28389942	28390144	7
chr3	28389942	28390212	3
chr3	28389942	28390226	1
chr3	28389945	28390021	1
chr3	28389947	28390011	5
chr3	28389947	28390029	4
chr3	28389947	28390194	1
chr3	28389947	28390243	1
chr3	28389947	28390248	6
chr3	28389947	28390742	1
chr3	28389948	28390059	1
chr3	28389948	28390144	1
chr3	28389952	28390094	1
chr3	28389953	28390059	3
chr3	28389953	28390685	1
chr3	28389958	28390145	2
chr3	28389959	28390192	2
chr3	28389960	28390028	1
chr3	28389960	28390059	10
chr3	28389960	28390119	3
chr3	28389960	28390248	5
chr3	28389960	28390523	1
chr3	28389962	28390105	4
chr3	28389962	28390253	1
chr3	28389962	28390657	1
chr3	28389964	28390032	4
chr3	28389964	28390061	4
chr3	28389964	28390062	1
chr3	28389964	28390597	2
chr3	28389965	28390062	1
chr3	28389965	28390109	1
chr3	28389965	28390231	3
chr3	28389968	28390023	5
chr3	28389968	28390168	1
chr3	28389971	28390028	2
chr3	28389971	28390189	1
chr3	28389972	28390193	3
chr3	28389976	28390597	1
chr3	28389978	28390047	1
chr3	28389978	28390059	3
chr3	28389978	28390100	6
chr3	28389978	28390109	1
chr3	28389978	28390145	10
chr3	28389978	28390182	1
chr3	28389978	28390670	1
chr3	28389979	28390615	2
chr3	28389980	28390228	3
chr3	28389983	28390104	1
chr3	28389987	28390094	8
chr3	28389988	28390076	1
chr3	28389988	28390153	4
chr3	28389994	28390049	7
chr3	28389994	28390057	1
chr3	28390006	28390062	1
chr3	28390008	28390119	2
chr3	28390021	28390047	1
chr3	28390021	28390059	5
chr3	28390021	28390065	1
chr3	28390021	28390076	3
chr3	28390021	28390094	2
chr3	28390021	28390098	1
chr3	28390021	28390104	2
chr3	28390021	28390109	1
chr3	28390021	28390121	2
chr3	28390021	28390122	2
chr3	28390021	28390243	1
chr3	28390021	28390333	4
chr3	28390021	28390502	2
chr3	28390021	28390580	1
chr3	28390026	28390061	4
chr3	28390026	28390076	3
chr3	28390026	28390094	2
chr3	28390026	28390100	1
chr3	28390026	28390121	3
chr3	28390026	28390135	1
chr3	28390026	28390150	4
chr3	28390026	28390153	3
chr3	28390026	28390164	3
chr3	28390026	28390287	2
chr3	28390027	28390196	3
chr3	28390028	28390058	2
chr3	28390028	28390064	1
chr3	28390028	28390065	1
chr3	28390028	28390084	1
chr3	28390028	28390106	3
chr3	28390028	28390109	5
chr3	28390028	28390224	2
chr3	28390029	28390054	1
chr3	28390029	28390059	2
chr3	28390029	28390615	1
chr3	28390034	28390066	1
chr3	28390034	28390067	5
chr3	28390034	28390109	4
chr3	28390034	28390120	4
chr3	28390036	28390289	2
chr3	28390042	28390090	1
chr3	28390042	28390094	3
chr3	28390042	28390101	1
chr3	28390042	28390261	6
chr3	28390046	28390109	1
chr3	28390047	28390088	6
chr3	28390047	28390107	1
chr3	28390047	28390109	5
chr3	28390047	28390238	1
chr3	28390047	28390355	1
chr3	28390047	28390587	2
chr3	28390047	28390715	1
chr3	28390051	28390548	1
chr3	28390052	28390086	1
chr3	28390052	28390105	1
chr3	28390052	28390179	1
chr3	28390052	28390235	3
chr3	28390053	28390145	1
chr3	28390054	28390136	2
chr3	28390057	28390084	1
chr3	28390057	28390138	3
chr3	28390057	28390418	1
chr3	28390057	28390586	1
chr3	28390059	28390090	8
chr3	28390059	28390094	1
chr3	28390059	28390100	1
chr3	28390059	28390104	5
chr3	28390059	28390105	4
chr3	28390059	28390106	1
chr3	28390059	28390109	9
chr3	28390059	28390121	2
chr3	28390059	28390122	3
chr3	28390059	28390144	2
chr3	28390059	28390150	7
chr3	28390059	28390182	2
chr3	28390059	28390210	3
chr3	28390059	28390226	2
chr3	28390059	28390235	2
chr3	28390059	28390243	4
chr3	28390059	28390306	5
chr3	28390059	28390559	2
chr3	28390059	28390696	1
chr3	28390059	28390742	1
chr3	28390060	28390092	2
chr3	28390061	28390094	3
chr3	28390061	28390109	4
chr3	28390061	28390121	2
chr3	28390061	28390122	2
chr3	28390061	28390150	4
chr3	28390061	28390331	2
chr3	28390061	28390597	1
chr3	28390062	28390094	1
chr3	28390062	28390109	1
chr3	28390062	28390115	2
chr3	28390062	28390194	2
chr3	28390062	28390219	1
chr3	28390064	28390109	7
chr3	28390064	28390121	3
chr3	28390064	28390152	4
chr3	28390064	28390182	5
chr3	28390064	28390243	1
chr3	28390064	28390324	2
chr3	28390064	28390366	1
chr3	28390064	28390394	2
chr3	28390064	28390891	1
chr3	28390065	28390094	3
chr3	28390065	28390109	13
chr3	28390065	28390128	1
chr3	28390065	28390150	2
chr3	28390065	28390182	2
chr3	28390065	28390212	1
chr3	28390065	28390296	1
chr3	28390065	28390389	4
chr3	28390065	28390422	2
chr3	28390066	28390192	1
chr3	28390066	28390383	2
chr3	28390066	28390617	1
chr3	28390067	28390128	3
chr3	28390067	28390144	1
chr3	28390067	28390224	1
chr3	28390067	28390564	1
chr3	28390069	28390094	1
chr3	28390069	28390226	2
chr3	28390070	28390145	1
chr3	28390070	28390250	1
chr3	28390071	28390107	2
chr3	28390071	28390109	2
chr3	28390071	28390135	2
chr3	28390072	28390235	2
chr3	28390074	28390109	5
chr3	28390074	28390121	5
chr3	28390074	28390144	4
chr3	28390074	28390235	2
chr3	28390075	28390182	2
chr3	28390075	28390203	7
chr3	28390076	28390098	1
chr3	28390076	28390109	2
chr3	28390076	28390121	3
chr3	28390076	28390144	1
chr3	28390076	28390149	3
chr3	28390076	28390192	1
chr3	28390076	28390215	2
chr3	28390076	28390228	3
chr3	28390076	28390243	4
chr3	28390076	28390259	2
chr3	28390076	28390330	4
chr3	28390076	28390394	5
chr3	28390076	28390406	1
chr3	28390076	28390702	1
chr3	28390078	28390152	5
chr3	28390078	28390657	1
chr3	28390081	28390121	1
chr3	28390081	28390168	1
chr3	28390081	28390212	5
chr3	28390082	28390152	2
chr3	28390084	28390120	1
chr3	28390084	28390121	6
chr3	28390084	28390226	3
chr3	28390084	28390236	2
chr3	28390084	28390363	2
chr3	28390085	28390121	1
chr3	28390086	28390136	4
chr3	28390086	28390182	1
chr3	28390086	28390549	2
chr3	28390087	28390163	2
chr3	28390088	28390121	3
chr3	28390088	28390122	1
chr3	28390088	28390164	1
chr3	28390088	28390193	3
chr3	28390088	28390218	2
chr3	28390088	28390235	1
chr3	28390088	28390243	2
chr3	28390088	28390307	1
chr3	28390088	28390315	2
chr3	28390088	28390354	1
chr3	28390088	28390393	2
chr3	28390089	28390120	1
chr3	28390090	28390177	1
chr3	28390090	28390182	2
chr3	28390090	28390215	2
chr3	28390090	28390354	6
chr3	28390092	28390164	1
chr3	28390092	28390226	1
chr3	28390092	28390558	2
chr3	28390093	28390144	3
chr3	28390093	28390182	4
chr3	28390093	28390212	3
chr3	28390093	28390224	2
chr3	28390093	28390253	1
chr3	28390093	28390339	2
chr3	28390094	28390121	5
chr3	28390094	28390131	2
chr3	28390094	28390145	3
chr3	28390094	28390150	2
chr3	28390094	28390169	2
chr3	28390094	28390182	2
chr3	28390094	28390187	4
chr3	28390094	28390190	3
chr3	28390094	28390201	1
chr3	28390094	28390237	4
chr3	28390094	28390238	1
chr3	28390094	28390243	2
chr3	28390094	28390253	1
chr3	28390094	28390334	1
chr3	28390094	28390344	5
chr3	28390094	28390484	5
chr3	28390094	28390580	2
chr3	28390094	28390597	2
chr3	28390094	28390621	1
chr3	28390094	28390628	1
chr3	28390094	28390711	1
chr3	28390098	28390243	3
chr3	28390098	28390589	1
chr3	28390099	28390182	1
chr3	28390099	28390238	4
chr3	28390099	28390241	3
chr3	28390099	28390306	3
chr3	28390100	28390136	2
chr3	28390100	28390168	1
chr3	28390100	28390670	1
chr3	28390101	28390255	2
chr3	28390101	28390417	4
chr3	28390101	28390683	1
chr3	28390102	28390324	3
chr3	28390104	28390131	1
chr3	28390104	28390142	2
chr3	28390104	28390150	1
chr3	28390104	28390157	1
chr3	28390104	28390168	4
chr3	28390104	28390187	10
chr3	28390104	28390201	6
chr3	28390104	28390250	4
chr3	28390104	28390539	1
chr3	28390104	28390573	1
chr3	28390104	28390597	1
chr3	28390104	28390627	1
chr3	28390104	28390686	1
chr3	28390105	28390145	1
chr3	28390105	28390152	1
chr3	28390105	28390182	6
chr3	28390105	28390193	1
chr3	28390105	28390224	6
chr3	28390105	28390226	3
chr3	28390105	28390235	3
chr3	28390105	28390236	1
chr3	28390105	28390407	2
chr3	28390105	28390558	2
chr3	28390106	28390150	2
chr3	28390106	28390152	1
chr3	28390106	28390189	8
chr3	28390106	28390206	2
chr3	28390106	28390297	3
chr3	28390107	28390226	1
chr3	28390107	28390238	1
chr3	28390107	28390306	2
chr3	28390109	28390144	3
chr3	28390109	28390145	3
chr3	28390109	28390150	6
chr3	28390109	28390152	1
chr3	28390109	28390168	1
chr3	28390109	28390181	3
chr3	28390109	28390182	13
chr3	28390109	28390183	1
chr3	28390109	28390188	1
chr3	28390109	28390189	9
chr3	28390109	28390192	2
chr3	28390109	28390193	1
chr3	28390109	28390211	2
chr3	28390109	28390215	1
chr3	28390109	28390223	3
chr3	28390109	28390224	1
chr3	28390109	28390226	1
chr3	28390109	28390229	1
chr3	28390109	28390238	1
chr3	28390109	28390243	6
chr3	28390109	28390248	2
chr3	28390109	28390265	1
chr3	28390109	28390271	1
chr3	28390109	28390306	1
chr3	28390109	28390389	2
chr3	28390109	28390417	3
chr3	28390109	28390519	1
chr3	28390109	28390549	1
chr3	28390109	28390589	1
chr3	28390109	28390602	1
chr3	28390109	28390617	2
chr3	28390109	28390620	1
chr3	28390109	28390652	1
chr3	28390109	28390667	1
chr3	28390109	28390686	1
chr3	28390109	28390720	1
chr3	28390111	28390189	1
chr3	28390111	28390671	1
chr3	28390114	28390152	3
chr3	28390114	28390226	1
chr3	28390114	28390435	2
chr3	28390114	28390587	2
chr3	28390114	28390665	1
chr3	28390119	28390152	1
chr3	28390119	28390168	1
chr3	28390119	28390179	2
chr3	28390119	28390189	1
chr3	28390119	28390192	8
chr3	28390119	28390199	2
chr3	28390119	28390248	1
chr3	28390119	28390261	2
chr3	28390119	28390503	2
chr3	28390119	28390613	1
chr3	28390120	28390193	2
chr3	28390120	28390211	2
chr3	28390120	28390248	2
chr3	28390120	28390361	2
chr3	28390120	28390383	1
chr3	28390120	28390456	1
chr3	28390120	28390549	1
chr3	28390120	28390615	5
chr3	28390120	28390652	1
chr3	28390120	28390702	1
chr3	28390121	28390150	1
chr3	28390121	28390152	1
chr3	28390121	28390169	3
chr3	28390121	28390182	1
chr3	28390121	28390188	1
chr3	28390121	28390210	2
chr3	28390121	28390215	1
chr3	28390121	28390218	1
chr3	28390121	28390238	2
chr3	28390121	28390248	1
chr3	28390121	28390261	1
chr3	28390121	28390262	3
chr3	28390121	28390389	1
chr3	28390121	28390429	3
chr3	28390121	28390552	2
chr3	28390121	28390559	1
chr3	28390121	28390581	1
chr3	28390121	28390594	1
chr3	28390122	28390193	4
chr3	28390122	28390559	3
chr3	28390122	28390691	1
chr3	28390124	28390182	2
chr3	28390126	28390206	4
chr3	28390126	28390658	1
chr3	28390128	28390354	1
chr3	28390131	28390549	1
chr3	28390131	28390615	2
chr3	28390133	28390406	1
chr3	28390135	28390230	3
chr3	28390135	28390621	1
chr3	28390136	28390243	3
chr3	28390136	28390544	1
chr3	28390136	28390627	3
chr3	28390136	28390747	2
chr3	28390140	28390182	1
chr3	28390140	28390189	2
chr3	28390142	28390212	2
chr3	28390142	28390228	2
chr3	28390142	28390275	2
chr3	28390144	28390192	1
chr3	28390144	28390194	5
chr3	28390144	28390201	1
chr3	28390144	28390222	1
chr3	28390144	28390226	1
chr3	28390144	28390235	1
chr3	28390144	28390259	4
chr3	28390144	28390387	1
chr3	28390144	28390436	3
chr3	28390144	28390570	3
chr3	28390144	28390620	1
chr3	28390144	28390636	1
chr3	28390145	28390212	1
chr3	28390145	28390229	1
chr3	28390145	28390243	3
chr3	28390145	28390402	3
chr3	28390145	28390412	3
chr3	28390145	28390534	2
chr3	28390145	28390541	2
chr3	28390145	28390551	1
chr3	28390145	28390564	1
chr3	28390145	28390620	1
chr3	28390145	28390725	1
chr3	28390150	28390184	1
chr3	28390150	28390235	3
chr3	28390150	28390238	2
chr3	28390150	28390602	1
chr3	28390152	28390189	1
chr3	28390152	28390212	3
chr3	28390152	28390238	2
chr3	28390152	28390248	3
chr3	28390152	28390412	2
chr3	28390152	28390553	1
chr3	28390152	28390574	2
chr3	28390152	28390615	2
chr3	28390152	28390620	2
chr3	28390152	28390974	1
chr3	28390153	28390194	1
chr3	28390153	28390261	2
chr3	28390153	28390581	1
chr3	28390157	28390271	2
chr3	28390157	28390412	1
chr3	28390157	28390629	1
chr3	28390157	28390636	1
chr3	28390161	28390248	1
chr3	28390162	28390545	2
chr3	28390163	28390243	3
chr3	28390165	28390331	4
chr3	28390167	28390238	3
chr3	28390168	28390201	2
chr3	28390168	28390212	2
chr3	28390168	28390575	1
chr3	28390168	28390587	1
chr3	28390168	28390737	1
chr3	28390168	28391119	1
chr3	28390169	28390226	4
chr3	28390169	28390243	2
chr3	28390169	28390296	2
chr3	28390169	28390401	1
chr3	28390169	28390564	2
chr3	28390170	28390212	3
chr3	28390178	28390617	1
chr3	28390179	28390212	3
chr3	28390179	28390228	4
chr3	28390179	28390575	1
chr3	28390180	28390372	3
chr3	28390180	28390569	2
chr3	28390181	28390628	6
chr3	28390182	28390228	1
chr3	28390182	28390235	6
chr3	28390182	28390236	2
chr3	28390182	28390239	5
chr3	28390182	28390241	2
chr3	28390182	28390243	3
chr3	28390182	28390248	3
chr3	28390182	28390252	2
chr3	28390182	28390325	1
chr3	28390182	28390372	1
chr3	28390182	28390394	3
chr3	28390182	28390399	1
chr3	28390182	28390417	2
chr3	28390182	28390418	4
chr3	28390182	28390539	2
chr3	28390182	28390550	1
chr3	28390182	28390558	1
chr3	28390182	28390564	2
chr3	28390182	28390587	2
chr3	28390182	28390596	2
chr3	28390182	28390617	1
chr3	28390182	28390619	2
chr3	28390182	28390621	3
chr3	28390182	28390662	1
chr3	28390182	28390686	3
chr3	28390182	28390689	2
chr3	28390182	28390696	1
chr3	28390182	28390703	1
chr3	28390182	28390720	1
chr3	28390184	28390214	1
chr3	28390184	28390492	1
chr3	28390184	28390602	2
chr3	28390187	28390376	13
chr3	28390187	28390407	4
chr3	28390188	28390219	1
chr3	28390188	28390307	2
chr3	28390188	28390402	1
chr3	28390188	28390612	3
chr3	28390188	28390619	3
chr3	28390188	28390648	2
chr3	28390188	28390685	2
chr3	28390189	28390243	1
chr3	28390189	28390248	1
chr3	28390189	28390271	2
chr3	28390189	28390416	2
chr3	28390189	28390553	1
chr3	28390189	28390638	1
chr3	28390189	28390647	1
chr3	28390190	28390418	1
chr3	28390190	28390494	1
chr3	28390190	28390558	2
chr3	28390192	28390243	2
chr3	28390192	28390427	2
chr3	28390192	28390466	1
chr3	28390192	28390676	1
chr3	28390192	28390704	2
chr3	28390193	28390448	1
chr3	28390193	28390596	1
chr3	28390193	28390686	1
chr3	28390194	28390229	2
chr3	28390194	28390260	1
chr3	28390194	28390551	2
chr3	28390194	28390580	5
chr3	28390194	28390587	3
chr3	28390194	28390629	2
chr3	28390194	28390642	5
chr3	28390194	28390652	1
chr3	28390194	28390657	1
chr3	28390194	28390927	1
chr3	28390196	28390243	1
chr3	28390196	28390564	2
chr3	28390199	28390253	1
chr3	28390199	28390406	1
chr3	28390199	28390416	2
chr3	28390199	28390547	9
chr3	28390199	28390587	1
chr3	28390202	28390243	1
chr3	28390206	28390597	2
chr3	28390206	28390697	1
chr3	28390211	28390527	2
chr3	28390211	28390543	1
chr3	28390211	28390574	4
chr3	28390211	28390587	1
chr3	28390211	28390594	2
chr3	28390211	28390696	3
chr3	28390211	28390706	1
chr3	28390212	28390549	2
chr3	28390212	28390569	1
chr3	28390212	28390670	1
chr3	28390212	28390676	4
chr3	28390214	28390598	1
chr3	28390215	28390560	4
chr3	28390215	28390613	1
chr3	28390217	28390254	1
chr3	28390217	28390559	1
chr3	28390217	28390653	1
chr3	28390220	28390358	1
chr3	28390220	28390587	2
chr3	28390222	28390685	1
chr3	28390224	28390564	2
chr3	28390224	28390617	2
chr3	28390224	28390620	3
chr3	28390225	28390720	2
chr3	28390226	28390259	1
chr3	28390226	28390275	2
chr3	28390226	28390529	1
chr3	28390226	28390602	1
chr3	28390226	28390605	4
chr3	28390226	28390628	1
chr3	28390226	28390652	1
chr3	28390226	28390670	5
chr3	28390228	28390417	6
chr3	28390228	28390426	1
chr3	28390228	28390631	1
chr3	28390228	28390688	1
chr3	28390229	28390412	2
chr3	28390230	28390547	2
chr3	28390231	28390670	1
chr3	28390234	28390703	1
chr3	28390235	28390309	2
chr3	28390235	28390412	4
chr3	28390235	28390429	1
chr3	28390235	28390668	1
chr3	28390235	28390675	1
chr3	28390235	28390696	1
chr3	28390235	28390703	1
chr3	28390236	28390285	1
chr3	28390236	28390547	9
chr3	28390236	28390549	3
chr3	28390236	28390644	1
chr3	28390236	28390657	1
chr3	28390236	28390683	1
chr3	28390236	28390693	2
chr3	28390238	28390272	2
chr3	28390238	28390545	6
chr3	28390238	28390617	1
chr3	28390238	28390628	1
chr3	28390238	28390691	3
chr3	28390238	28390697	1
chr3	28390239	28390618	1
chr3	28390243	28390271	1
chr3	28390243	28390410	6
chr3	28390243	28390547	2
chr3	28390243	28390549	1
chr3	28390243	28390559	1
chr3	28390243	28390575	2
chr3	28390243	28390597	4
chr3	28390243	28390607	1
chr3	28390243	28390646	4
chr3	28390243	28390675	1
chr3	28390243	28390685	1
chr3	28390243	28390691	1
chr3	28390243	28390696	3
chr3	28390243	28390715	2
chr3	28390245	28390597	1
chr3	28390248	28390394	5
chr3	28390248	28390407	2
chr3	28390248	28390557	4
chr3	28390248	28390560	1
chr3	28390248	28390587	7
chr3	28390248	28390589	4
chr3	28390248	28390592	2
chr3	28390248	28390594	3
chr3	28390248	28390597	2
chr3	28390248	28390627	3
chr3	28390249	28390306	1
chr3	28390250	28390615	1
chr3	28390250	28390617	2
chr3	28390250	28390658	1
chr3	28390253	28390574	4
chr3	28390253	28390587	2
chr3	28390253	28390636	2
chr3	28390253	28390653	1
chr3	28390258	28390587	1
chr3	28390258	28390686	1
chr3	28390259	28390608	1
chr3	28390260	28390581	1
chr3	28390260	28390587	2
chr3	28390260	28390706	2
chr3	28390260	28390837	1
chr3	28390261	28390620	3
